Time(s), Acceleration_X, Acceleration_Y, Acceleration_Z, Gyro_X(dps), Gyro_Y(dps), Gyro_Z(dps), Magnetometer_X, Magnetometer_Y, Magnetometer_Z
49.55966067,-0.112060547,0.089599609,-1.115966797,-5.432128906,30.15136719,39.09301758,-10.03653846,19.35618132,25.57161935
49.56992769,-0.108154297,0.091064453,-1.103759766,-8.850097656,25.17700195,38.20800781,-10.21576236,19.53540522,25.74440056
49.58013082,-0.090332031,0.079833984,-1.102294922,-12.26806641,23.10180664,34.4543457,-10.21576236,18.10161401,25.74440056
49.59038281,-0.1015625,0.061035156,-1.122070313,-12.39013672,21.08764648,33.17260742,-9.498866758,18.81850962,23.3254636
49.60064435,-0.127197266,0.062255859,-1.146240234,-10.52856445,19.53125,31.79931641,-9.498866758,18.81850962,23.3254636
49.61085081,-0.145751953,0.077148438,-1.127929688,-6.561279297,23.1628418,27.03857422,-9.498866758,18.81850962,23.3254636
49.62105513,-0.140380859,0.068847656,-1.125732422,-3.448486328,29.84619141,22.79663086,-9.498866758,18.81850962,23.3254636
49.63124275,-0.1171875,0.065429688,-1.173828125,0.091552734,24.87182617,16.93725586,-9.498866758,18.81850962,23.3254636
49.64144945,-0.10546875,0.078125,-1.155517578,2.868652344,22.49145508,14.40429688,-10.39498626,18.99773352,24.18936966
49.65164804,-0.084228516,0.088623047,-1.120361328,4.364013672,18.61572266,13.24462891,-12.18722527,19.35618132,23.49824481
49.6618526,-0.086914063,0.087646484,-1.125,1.861572266,17.91381836,13.3972168,-10.21576236,18.81850962,24.70771329
49.67210984,-0.075927734,0.080810547,-1.151855469,-2.502441406,13.82446289,13.79394531,-10.03653846,18.99773352,23.49824481
49.6822896,-0.076904297,0.072998047,-1.158447266,-7.904052734,9.246826172,17.18139648,-10.93265797,18.81850962,24.36215087
49.69241714,-0.066650391,0.073974609,-1.139648438,-12.54272461,5.310058594,20.11108398,-10.21576236,18.81850962,25.05327572
49.70254874,-0.079101563,0.077392578,-1.111816406,-14.98413086,5.004882813,22.4609375,-10.21576236,18.81850962,25.05327572
49.71267748,-0.079101563,0.079833984,-1.09765625,-14.67895508,11.81030273,22.88818359,-10.21576236,18.81850962,25.05327572
49.72280192,-0.075683594,0.076416016,-1.109619141,-10.34545898,17.91381836,20.84350586,-10.21576236,18.81850962,25.05327572
49.73293638,-0.092041016,0.086914063,-1.125244141,-5.798339844,25.1159668,18.00537109,-10.21576236,18.81850962,25.05327572
49.74306297,-0.117431641,0.078369141,-1.124267578,-4.608154297,35.24780273,19.89746094,-9.498866758,20.25230082,24.36215087
49.75319338,-0.073974609,0.079589844,-1.174072266,-4.089355469,38.60473633,21.97265625,-12.18722527,17.92239011,24.88049451
49.76331902,-0.069091797,0.088378906,-1.166259766,-5.920410156,38.02490234,20.84350586,-8.781971154,18.81850962,24.01658845
49.77350569,-0.037841797,0.103271484,-1.116210938,-7.385253906,41.53442383,17.33398438,-10.75343407,19.71462912,24.18936966
49.78367853,-0.018554688,0.111572266,-1.137207031,-8.239746094,43.15185547,14.09912109,-9.140418956,20.25230082,23.3254636
49.7938149,-0.008056641,0.104003906,-1.159423828,-9.338378906,38.81835938,13.09204102,-11.64955357,18.81850962,22.97990118
49.80394268,-0.0078125,0.098388672,-1.119873047,-13.88549805,35.4309082,17.3034668,-11.64955357,18.81850962,22.97990118
49.81407595,0.004394531,0.103027344,-1.116210938,-15.47241211,34.11865234,19.92797852,-11.64955357,18.81850962,22.97990118
49.82420444,0.022705078,0.091552734,-1.117431641,-14.31274414,34.27124023,17.45605469,-11.64955357,18.81850962,22.97990118
49.83434701,0.025146484,0.094238281,-1.149902344,-10.40649414,28.50341797,13.24462891,-11.64955357,18.81850962,22.97990118
49.8444705,-0.013183594,0.099609375,-1.122314453,-8.575439453,29.84619141,11.32202148,-11.47032967,20.07307692,23.49824481
49.85459685,-0.026855469,0.099853516,-1.118896484,-6.225585938,35.15625,9.704589844,-13.62101648,18.63928571,23.49824481
49.86472797,-0.015869141,0.096679688,-1.133056641,-3.845214844,41.16821289,7.873535156,-11.47032967,18.28083791,23.49824481
49.87488127,0.014892578,0.111572266,-1.145996094,-1.556396484,40.61889648,6.225585938,-13.26256868,19.35618132,23.84380723
49.88507748,0.031494141,0.118652344,-1.130126953,-1.739501953,39.85595703,5.920410156,-12.72489698,20.61074863,24.01658845
49.89521098,0.041259766,0.125,-1.109130859,-4.608154297,36.4074707,8.636474609,-13.62101648,18.63928571,24.18936966
49.90534282,0.061523438,0.116699219,-1.119140625,-6.927490234,34.57641602,9.857177734,-13.62101648,18.63928571,24.18936966
49.91554689,0.059814453,0.120361328,-1.136474609,-7.354736328,28.22875977,9.185791016,-13.62101648,18.63928571,24.18936966
49.92568326,0.074462891,0.131835938,-1.187011719,-5.950927734,17.63916016,8.880615234,-13.62101648,18.63928571,24.18936966
49.93581176,0.060546875,0.113037109,-1.160400391,-4.516601563,8.666992188,8.605957031,-13.62101648,18.63928571,24.18936966
49.9459486,0.047119141,0.1328125,-1.126953125,-3.448486328,9.216308594,9.643554688,-13.62101648,18.63928571,24.18936966
49.9560771,0.064941406,0.120361328,-1.119140625,-1.861572266,12.35961914,8.819580078,-12.90412088,20.43152473,22.11599512
49.96621156,0.062744141,0.120849609,-1.112060547,-3.112792969,13.51928711,13.88549805,-13.44179258,19.89385302,21.9432139
49.97636867,0.058105469,0.128173828,-1.108398438,-0.762939453,17.76123047,14.31274414,-14.15868819,18.46006181,22.28877633
49.98653388,0.057373047,0.113525391,-1.109619141,4.028320313,25.14648438,10.22338867,-13.97946429,18.63928571,22.11599512
49.99666762,0.060791016,0.12109375,-1.129150391,6.072998047,29.20532227,10.7421875,-13.97946429,17.92239011,22.11599512
50.00679064,0.063232422,0.119628906,-1.111083984,7.141113281,35.36987305,10.25390625,-13.97946429,17.92239011,22.11599512
50.01692176,0.070068359,0.112060547,-1.112060547,8.087158203,38.20800781,9.002685547,-13.97946429,17.92239011,22.11599512
50.02704525,0.091308594,0.115234375,-1.137939453,7.843017578,37.35351563,8.758544922,-13.97946429,17.92239011,22.11599512
50.03717637,0.094726563,0.108398438,-1.137207031,8.026123047,36.98730469,10.4675293,-13.97946429,17.92239011,22.11599512
50.04730034,0.102050781,0.117675781,-1.130126953,7.476806641,35.00366211,12.84790039,-13.97946429,17.92239011,22.11599512
50.05742764,0.125976563,0.108886719,-1.131103516,8.056640625,34.27124023,10.95581055,-13.44179258,19.89385302,21.9432139
50.06755328,0.143554688,0.124755859,-1.136962891,11.10839844,29.05273438,9.704589844,-13.97946429,19.35618132,21.42487027
50.07781386,0.131103516,0.109863281,-1.111328125,14.22119141,24.99389648,6.805419922,-15.05480769,19.71462912,22.11599512
50.08807302,0.118896484,0.113525391,-1.119873047,17.66967773,25.32958984,2.532958984,-12.36644918,20.25230082,20.56096421
50.09828806,0.124755859,0.08984375,-1.107421875,22.33886719,26.76391602,-3.112792969,-14.15868819,19.17695742,21.9432139
50.10850096,0.129150391,0.090087891,-1.120605469,24.90234375,30.42602539,-7.019042969,-14.15868819,19.17695742,21.9432139
50.11870718,0.135742188,0.084716797,-1.116943359,27.64892578,34.48486328,-9.033203125,-14.15868819,19.17695742,21.9432139
50.1289103,0.141845703,0.092529297,-1.131347656,35.98022461,39.00146484,-14.52636719,-14.15868819,19.17695742,21.9432139
50.13911748,0.151611328,0.081542969,-1.147460938,44.98291016,42.41943359,-19.04296875,-14.15868819,19.17695742,21.9432139
50.14937162,0.166503906,0.081787109,-1.116699219,49.16381836,46.08154297,-21.97265625,-14.15868819,19.17695742,21.9432139
50.1595912,0.181884766,0.060302734,-1.124755859,49.34692383,45.10498047,-23.80371094,-16.309375,18.81850962,21.25208906
50.16979933,0.195556641,0.037109375,-1.120849609,46.14257813,39.42871094,-25.08544922,-15.7717033,20.07307692,21.07930784
50.18035102,0.199951172,0.040771484,-1.143798828,40.80200195,30.2734375,-24.32250977,-15.5924794,21.68609203,19.17871451
50.19049764,0.193847656,0.023925781,-1.162841797,34.27124023,23.07128906,-20.99609375,-15.41325549,21.14842033,18.66037088
50.20063186,0.205566406,0.031494141,-1.133300781,30.63964844,13.06152344,-17.48657227,-17.74316621,20.25230082,19.52427694
50.21075678,0.207519531,0.045654297,-1.092529297,32.37915039,10.68115234,-18.52416992,-17.74316621,20.25230082,19.52427694
50.22088766,0.1953125,0.033447266,-1.082519531,34.85107422,10.19287109,-19.59228516,-17.74316621,20.25230082,19.52427694
50.23101234,0.168945313,0.037597656,-1.074951172,31.43310547,13.76342773,-16.8762207,-17.74316621,20.25230082,19.52427694
50.24113965,0.184814453,0.024414063,-1.082519531,33.50830078,22.21679688,-18.5546875,-17.74316621,20.25230082,19.52427694
50.25126266,0.19140625,0.026611328,-1.105957031,40.80200195,25.26855469,-23.22387695,-17.74316621,20.25230082,19.52427694
50.26139164,0.205322266,0.015869141,-1.121582031,45.68481445,26.67236328,-25.97045898,-17.0262706,22.04453984,18.14202724
50.27154827,0.218261719,0.024658203,-1.098388672,52.24609375,27.6184082,-31.67724609,-17.38471841,22.04453984,18.14202724
